# time  total_canon  bary_x_canon  bary_y_canon  bary_z_canon  rms_radius_canon  total_phantom  bary_x_phantom  bary_y_phantom  bary_z_phantom  rms_radius_phantom
1.3599999999999801e+01  3.9805437431576003e+00  3.7008852479649157e+01  3.1999999990654533e+01  3.1999999999822887e+01  4.4110883262071079e+00  4.0765948410892650e+00  2.7010829249445312e+01  3.2000000003293394e+01  3.1999999999855625e+01  4.4053414936268416e+00
1.4399999999999700e+01  3.9854616617227201e+00  3.7010057582229962e+01  3.1999999988433743e+01  3.1999999999767095e+01  4.4383009683114389e+00  4.0831998459982088e+00  2.7012666123307543e+01  3.2000000003844242e+01  3.1999999999765773e+01  4.4219851399739190e+00
1.5199999999999701e+01  3.9915962895821249e+00  3.7011486399885278e+01  3.1999999985465408e+01  3.1999999999559940e+01  4.4687763207780327e+00  4.0906494488057739e+00  2.7014828156398380e+01  3.2000000004170083e+01  3.1999999999655540e+01  4.4464715710890816e+00
1.5999999999999700e+01  3.9973856583536227e+00  3.7013227730604363e+01  3.1999999981363228e+01  3.1999999999019213e+01  4.5011344174252477e+00  4.0984339609450373e+00  2.7017202040433176e+01  3.2000000003636586e+01  3.1999999999387757e+01  4.4762188062340318e+00
1.6799999999999802e+01  4.0015804514871149e+00  3.7015207223460635e+01  3.1999999975436182e+01  3.1999999997911743e+01  4.5344331592298825e+00  4.1071267735594841e+00  2.7019776781328904e+01  3.2000000001716195e+01  3.1999999998838401e+01  4.5120853795663507e+00
1.7600000000000001e+01  4.0049932203967717e+00  3.7017269556319988e+01  3.1999999966372780e+01  3.1999999995779429e+01  4.5692256904760322e+00  4.1165838632323979e+00  2.7022370893407444e+01  3.1999999996199044e+01  3.1999999997538474e+01  4.5538612742983089e+00
1.8400000000000102e+01  4.0092282663677290e+00  3.7019349554283153e+01  3.1999999952644345e+01  3.1999999992087879e+01  4.6064173869576441e+00  4.1256101498340048e+00  2.7024861869464782e+01  3.1999999982461595e+01  3.1999999994805563e+01  4.5978644106120230e+00
1.9200000000000198e+01  4.0150023924902154e+00  3.7021790038239651e+01  3.1999999931390622e+01  3.1999999985750829e+01  4.6483425547054491e+00  4.1338321194809016e+00  2.7027418231406831e+01  3.1999999954578392e+01  3.1999999989918383e+01  4.6430098480316699e+00
2.0000000000000298e+01  4.0212382111887655e+00  3.7024699304767701e+01  3.1999999898952332e+01  3.1999999975424657e+01  4.6958016476780573e+00  4.1418127631472146e+00  2.7030112522293280e+01  3.1999999902210202e+01  3.1999999981277913e+01  4.6908727219644168e+00
2.0800000000000502e+01  4.0262954907181072e+00  3.7027507692904841e+01  3.1999999859670620e+01  3.1999999962333593e+01  4.7446223647474248e+00  4.1505602344213814e+00  2.7032673646684696e+01  3.1999999808869582e+01  3.1999999966607575e+01  4.7450110692719480e+00
2.1600000000000598e+01  4.0308756547550981e+00  3.7030069081523045e+01  3.1999999823340229e+01  3.1999999951232532e+01  4.7946031109135054e+00  4.1599257948351012e+00  2.7035197520590149e+01  3.1999999661963688e+01  3.1999999944952187e+01  4.8056543244091232e+00
2.2400000000000698e+01  4.0366943729728968e+00  3.7032343406031281e+01  3.1999999794238992e+01  3.1999999946255148e+01  4.8493784148201966e+00  4.1687842155151085e+00  2.7037808529048203e+01  3.1999999483677918e+01  3.1999999921219704e+01  4.8690530338681723e+00
2.3200000000000799e+01  4.0440139459401401e+00  3.7034353890198396e+01  3.1999999764847516e+01  3.1999999945395029e+01  4.9108933462660955e+00  4.1769848267064864e+00  2.7040546692442447e+01  3.1999999303443339e+01  3.1999999902695151e+01  4.9350645196478808e+00
2.4000000000000998e+01  4.0511815609564650e+00  3.7036405063245972e+01  3.1999999727661592e+01  3.1999999942849822e+01  4.9749548876879448e+00  4.1846686446220467e+00  2.7043500816956431e+01  3.1999999116305851e+01  3.1999999889261215e+01  5.0040441604430264e+00
2.4800000000001098e+01  4.0575193375981904e+00  3.7038308329265035e+01  3.1999999681668559e+01  3.1999999935429120e+01  5.0395213544714972e+00  4.1918027989904463e+00  2.7046569411888456e+01  3.1999998898025996e+01  3.1999999871733674e+01  5.0747591832692462e+00
2.5600000000001199e+01  4.0644885731823486e+00  3.7039433190600789e+01  3.1999999628694319e+01  3.1999999925454755e+01  5.1091962894450358e+00  4.1983398557989915e+00  2.7049817648578305e+01  3.1999998643863716e+01  3.1999999842833414e+01  5.1458944919132925e+00
2.6400000000001299e+01  4.0735720896471417e+00  3.7040212544289631e+01  3.1999999567176381e+01  3.1999999918549122e+01  5.1893049792479129e+00  4.2043129098192509e+00  2.7053380558560814e+01  3.1999998371271236e+01  3.1999999806469187e+01  5.2178034356018177e+00
2.7200000000001499e+01  4.0832674212564095e+00  3.7040974269518813e+01  3.1999999497565348e+01  3.1999999919284338e+01  5.2736337361378043e+00  4.2097136512435744e+00  2.7057358601114085e+01  3.1999998098254821e+01  3.1999999773414856e+01  5.2909124424718410e+00
2.8000000000001599e+01  4.0923349171170704e+00  3.7041406110315442e+01  3.1999999423915604e+01  3.1999999927428000e+01  5.3575667488386962e+00  4.2145545497925241e+00  2.7061663435907835e+01  3.1999997836957732e+01  3.1999999751147353e+01  5.3648355294881984e+00
2.8800000000001699e+01  4.1013015189814066e+00  3.7041187808284846e+01  3.1999999345418331e+01  3.1999999938425717e+01  5.4440164005004350e+00  4.2190029797489439e+00  2.7066271430032405e+01  3.1999997596773419e+01  3.1999999739405666e+01  5.4387188440660017e+00
2.9600000000001799e+01  4.1102746464197244e+00  3.7040849924960767e+01  3.1999999254099915e+01  3.1999999946867582e+01  5.5345656396714258e+00  4.2232637797148325e+00  2.7071433217588087e+01  3.1999997385904365e+01  3.1999999733697216e+01  5.5120087479915538e+00
3.0400000000001999e+01  4.1185198395677860e+00  3.7040629832509850e+01  3.1999999149871382e+01  3.1999999949848288e+01  5.6246854150300729e+00  4.2274401228717569e+00  2.7077237178205149e+01  3.1999997206673676e+01  3.1999999728799455e+01  5.5855996881810537e+00
3.1200000000002099e+01  4.1259979381624508e+00  3.7040241848645358e+01  3.1999999033285714e+01  3.1999999946705547e+01  5.7113718442310528e+00  4.2313656012218779e+00  2.7083785484859234e+01  3.1999997059721238e+01  3.1999999722201856e+01  5.6587699877323026e+00
3.2000000000002203e+01  4.1332213277244012e+00  3.7039438875294337e+01  3.1999998910004621e+01  3.1999999940068260e+01  5.7959301921895001e+00  4.2350515033104577e+00  2.7090843634713622e+01  3.1999996943029057e+01  3.1999999715064050e+01  5.7316022103240041e+00
3.2800000000002001e+01  4.1402443231167121e+00  3.7038508114719335e+01  3.1999998780985237e+01  3.1999999934168262e+01  5.8812670036783494e+00  4.2386152559696413e+00  2.7098490348983116e+01  3.1999996851135350e+01  3.1999999711301413e+01  5.8018980484345768e+00
3.3600000000001899e+01  4.1462658960660015e+00  3.7037582873231941e+01  3.1999998651422946e+01  3.1999999932158747e+01  5.9651648510851345e+00  4.2424328276143388e+00  2.7106821212818129e+01  3.1999996779628514e+01  3.1999999715274800e+01  5.8709700142800516e+00
3.4400000000001697e+01  4.1510395130253537e+00  3.7037068617656558e+01  3.1999998524323392e+01  3.1999999931456411e+01  6.0444149310252513e+00  4.2464831047986671e+00  2.7115935804837960e+01  3.1999996718996631e+01  3.1999999724615879e+01  5.9379013827618730e+00
3.5200000000001602e+01  4.1552000566877183e+00  3.7036297039428568e+01  3.1999998400379464e+01  3.1999999926606339e+01  6.1170685658908734e+00  4.2506421993515389e+00  2.7125640181335672e+01  3.1999996670296710e+01  3.1999999736825032e+01  6.0041524768966044e+00
3.6000000000001400e+01  4.1592689233886357e+00  3.7035205649639714e+01  3.1999998284559293e+01  3.1999999915455877e+01  6.1847140586354366e+00  4.2546741930465632e+00  2.7135549632902269e+01  3.1999996624470839e+01  3.1999999746244619e+01  6.0671141082179396e+00
3.6800000000001198e+01  4.1628780743150422e+00  3.7034197720678740e+01  3.1999998172354932e+01  3.1999999898357849e+01  6.2502973116470155e+00  4.2589491271989672e+00  2.7145863487764501e+01  3.1999996584412244e+01  3.1999999752727348e+01  6.1275384603528247e+00
3.7600000000001103e+01  4.1651714672780145e+00  3.7033253521247055e+01  3.1999998073850765e+01  3.1999999879324221e+01  6.3100279601477487e+00  4.2639462899712983e+00  2.7156710356528269e+01  3.1999996533922769e+01  3.1999999752351709e+01  6.1848484357052040e+00
3.8400000000000901e+01  4.1667537641644508e+00  3.7032407439933735e+01  3.1999997986839812e+01  3.1999999861858488e+01  6.3657880303308465e+00  4.2699168799205189e+00  2.7168202754205357e+01  3.1999996471368910e+01  3.1999999747863054e+01  6.2415926788932676e+00
3.9200000000000799e+01  4.1683630114835530e+00  3.7031766208266227e+01  3.1999997914240026e+01  3.1999999848321263e+01  6.4132707533268354e+00  4.2758135668266188e+00  2.7179606816312099e+01  3.1999996399028170e+01  3.1999999742980048e+01  6.2942377735229806e+00
4.0000000000000597e+01  4.1704361403260508e+00  3.7031044709855180e+01  3.1999997858982926e+01  3.1999999839544273e+01  6.4568862384427366e+00  4.2814565051255808e+00  2.7190491937798317e+01  3.1999996322367746e+01  3.1999999740584951e+01  6.3429855171086951e+00
4.0800000000000502e+01  4.1721267202711925e+00  3.7030587689770670e+01  3.1999997805481897e+01  3.1999999831283898e+01  6.4963931424777215e+00  4.2870176162546638e+00  2.7201354691247914e+01  3.1999996239490443e+01  3.1999999739255038e+01  6.3869913043148223e+00
4.1600000000000300e+01  4.1727067342228965e+00  3.7030436586159524e+01  3.1999997758551096e+01  3.1999999822612924e+01  6.5285567240158908e+00  4.2925347205324202e+00  2.7211799243049704e+01  3.1999996148641088e+01  3.1999999737391004e+01  6.4261432201150654e+00
4.2400000000000098e+01  4.1732262283115595e+00  3.7030139595314481e+01  3.1999997717028837e+01  3.1999999814280116e+01  6.5570972598636565e+00  4.2976222097090799e+00  2.7221875244600593e+01  3.1999996052222095e+01  3.1999999734409752e+01  6.4594095142034362e+00
4.3200000000000003e+01  4.1748702215866089e+00  3.7030227350703505e+01  3.1999997670060022e+01  3.1999999806305272e+01  6.5815424446775861e+00  4.3021136392106900e+00  2.7231528811480555e+01  3.1999995945558798e+01  3.1999999727886511e+01  6.4870174478836367e+00
4.3999999999999801e+01  4.1773825086072396e+00  3.7030527917630792e+01  3.1999997627329815e+01  3.1999999800075990e+01  6.6014854684996500e+00  4.3061753408872976e+00  2.7241093630944622e+01  3.1999995840220670e+01  3.1999999721769967e+01  6.5100052347661048e+00
4.4799999999999699e+01  4.1794242792887317e+00  3.7031501847102462e+01  3.1999997577467887e+01  3.1999999794206108e+01  6.6167056593365219e+00  4.3099162154467461e+00  2.7250280265993357e+01  3.1999995728123352e+01  3.1999999714591031e+01  6.5275950426522913e+00
4.5599999999999497e+01  4.1805132592844103e+00  3.7032688895157143e+01  3.1999997518740845e+01  3.1999999786696765e+01  6.6237936658505072e+00  4.3133625592561593e+00  2.7259053605585805e+01  3.1999995614522966e+01  3.1999999709477624e+01  6.5410131547503045e+00
4.6399999999999302e+01  4.1824668886126650e+00  3.7033892861540693e+01  3.1999997466391644e+01  3.1999999782110439e+01  6.6277839767267883e+00  4.3161105397254111e+00  2.7267283016399912e+01  3.1999995497900493e+01  3.1999999707331767e+01  6.5477129031517745e+00
4.7199999999999200e+01  4.1859968539877128e+00  3.7035897397507071e+01  3.1999997405013531e+01  3.1999999776258818e+01  6.6315067409817985e+00  4.3181355366449239e+00  2.7275044654015392e+01  3.1999995379077529e+01  3.1999999704815455e+01  6.5470560725397657e+00
4.7999999999998998e+01  4.1902007559283696e+00  3.7038202751884100e+01  3.1999997342050712e+01  3.1999999769892437e+01  6.6314861646801244e+00  4.3198471167518964e+00  2.7282577833221598e+01  3.1999995255103947e+01  3.1999999703229548e+01  6.5433593341481320e+00
4.8799999999998903e+01  4.1937390271920663e+00  3.7041108629948461e+01  3.1999997272151184e+01  3.1999999762377691e+01  6.6260556955374348e+00  4.3212279556389461e+00  2.7289884133234857e+01  3.1999995143261732e+01  3.1999999703212552e+01  6.5340565784349280e+00
4.9599999999998701e+01  4.1968012246492261e+00  3.7044319492124934e+01  3.1999997195162624e+01  3.1999999754390622e+01  6.6148028378650645e+00  4.3223487599243349e+00  2.7296899606333223e+01  3.1999995020595037e+01  3.1999999701620059e+01  6.5216428753532254e+00
5.0399999999998499e+01  4.2004062596892204e+00  3.7048246143323375e+01  3.1999997117771827e+01  3.1999999747304258e+01  6.6022608854223899e+00  4.3231364261682552e+00  2.7303158162042148e+01  3.1999994906703360e+01  3.1999999701282871e+01  6.5055711917934902e+00
5.1199999999998397e+01  4.2043923318091050e+00  3.7053170138662686e+01  3.1999997033141980e+01  3.1999999738546403e+01  6.5888608971787210e+00  4.3235460425931151e+00  2.7309447543184302e+01  3.1999994788037700e+01  3.1999999699786589e+01  6.4850658845542961e+00
5.1999999999998202e+01  4.2077843868402081e+00  3.7059205734525420e+01  3.1999996949559058e+01  3.1999999731777894e+01  6.5705993114279586e+00  4.3237645235108459e+00  2.7315131476129601e+01  3.1999994672147810e+01  3.1999999698228990e+01  6.4607669201950566e+00
5.2799999999998100e+01  4.2104990176600907e+00  3.7065522153250711e+01  3.1999996858662634e+01  3.1999999719770695e+01  6.5501648575546092e+00  4.3240028701148461e+00  2.7320877333248461e+01  3.1999994560973338e+01  3.1999999695577646e+01  6.4353235927825869e+00
5.3599999999997898e+01  4.2129709661284256e+00  3.7072363983011769e+01  3.1999996767633142e+01  3.1999999707876110e+01  6.5263089468186308e+00  4.3242728364454504e+00  2.7326436267480052e+01  3.1999994441586153e+01  3.1999999694621849e+01  6.4087745343225224e+00
5.4399999999997704e+01  4.2155046704584258e+00  3.7080012416257837e+01  3.1999996675617741e+01  3.1999999696041350e+01  6.5020545984473754e+00  4.3245442930713418e+00  2.7331797904470204e+01  3.1999994326749707e+01  3.1999999689625039e+01  6.3814139819924236e+00
5.5199999999997601e+01  4.2178465245102297e+00  3.7087919570501747e+01  3.1999996579269929e+01  3.1999999681462864e+01  6.4776895798401029e+00  4.3249394530319112e+00  2.7336774117734063e+01  3.1999994203034035e+01  3.1999999686807751e+01  6.3534198999725424e+00
5.5999999999997399e+01  4.2196073718200031e+00  3.7096204444326958e+01  3.1999996479711186e+01  3.1999999669022856e+01  6.4503839389740572e+00  4.3255366541246039e+00  2.7341884947763532e+01  3.1999994096012333e+01  3.1999999685438162e+01  6.3254484940727105e+00
5.6799999999997297e+01  4.2209758339145491e+00  3.7105533554966506e+01  3.1999996381897905e+01  3.1999999656288246e+01  6.4223421489471573e+00  4.3262782168443081e+00  2.7346669448449916e+01  3.1999993990726757e+01  3.1999999687445133e+01  6.2962742004521344e+00
5.7599999999997102e+01  4.2220502196794971e+00  3.7114400429462798e+01  3.1999996271701026e+01  3.1999999638854145e+01  6.3913095340491033e+00  4.3273182313896630e+00  2.7351637265302944e+01  3.1999993896400561e+01  3.1999999693496946e+01  6.2688506917393543e+00
5.8399999999997000e+01  4.2230695882896629e+00  3.7123526091038009e+01  3.1999996179509427e+01  3.1999999625977633e+01  6.3623973582119078e+00  4.3288659225256438e+00  2.7357029919828122e+01  3.1999993797029106e+01  3.1999999694706311e+01  6.2447583257970161e+00
5.9199999999996798e+01  4.2238446527987854e+00  3.7132752992583221e+01  3.1999996075403452e+01  3.1999999611777785e+01  6.3350292678160409e+00  4.3309229026978251e+00  2.7362567705715026e+01  3.1999993707254617e+01  3.1999999704659722e+01  6.2220170761419924e+00
5.9999999999996597e+01  4.2243883197106982e+00  3.7141553197683010e+01  3.1999995966979551e+01  3.1999999595506164e+01  6.3086536682309013e+00  4.3335966589622767e+00  2.7368413580459425e+01  3.1999993602061252e+01  3.1999999703914870e+01  6.2035859864237555e+00
6.0799999999996501e+01  4.2249099660406770e+00  3.7150778978649143e+01  3.1999995865589433e+01  3.1999999585491082e+01  6.2795696122316782e+00  4.3365553449424850e+00  2.7374125152755902e+01  3.1999993482300763e+01  3.1999999706793687e+01  6.1845307237114504e+00
6.1599999999996299e+01  4.2256880262468997e+00  3.7159804909101553e+01  3.1999995733802052e+01  3.1999999564268570e+01  6.2561530300740964e+00  4.3399836534949241e+00  2.7380525715205792e+01  3.1999993360881380e+01  3.1999999709089160e+01  6.1708802412845243e+00
6.2399999999996197e+01  4.2261526770892424e+00  3.7168981219800038e+01  3.1999995615162142e+01  3.1999999547200904e+01  6.2296402708052021e+00  4.3438476958368915e+00  2.7386612856622214e+01  3.1999993227783705e+01  3.1999999705360775e+01  6.1579293606196357e+00
6.3199999999996002e+01  4.2263996124537222e+00  3.7178130268598473e+01  3.1999995485819383e+01  3.1999999527497149e+01  6.2041620686961325e+00  4.3481259715787139e+00  2.7393065809074894e+01  3.1999993087033403e+01  3.1999999704999453e+01  6.1500194415031189e+00
6.3999999999995801e+01  4.2270721560669529e+00  3.7186220370417978e+01  3.1999995348648504e+01  3.1999999500965895e+01  6.1840929523021693e+00  4.3523757337262694e+00  2.7399687390420841e+01  3.1999992941855020e+01  3.1999999706036959e+01  6.1419672105064160e+00
6.4799999999996203e+01  4.2283234310795539e+00  3.7194471015507318e+01  3.1999995237892392e+01  3.1999999489257810e+01  6.1646227598989585e+00  4.3565529607602382e+00  2.7405842707257076e+01  3.1999992776209030e+01  3.1999999708236359e+01  6.1358922397815769e+00
6.5599999999996697e+01  4.2298805989320236e+00  3.7203517725083380e+01  3.1999995097678017e+01  3.1999999469953739e+01  6.1470889702607714e+00  4.3606116108567079e+00  2.7412470551066257e+01  3.1999992628140344e+01  3.1999999720158865e+01  6.1277418261456811e+00
6.6399999999997107e+01  4.2312082100586297e+00  3.7211630844288536e+01  3.1999994961688945e+01  3.1999999456765984e+01  6.1313347562212082e+00  4.3646978275503185e+00  2.7419508677989509e+01  3.1999992501084485e+01  3.1999999734969158e+01  6.1225406011578158e+00
6.7199999999997502e+01  4.2324870340062901e+00  3.7220470872696232e+01  3.1999994809427772e+01  3.1999999443592174e+01  6.1129450898737625e+00  4.3686195231167648e+00  2.7426499209021735e+01  3.1999992389586719e+01  3.1999999754806137e+01  6.1191371453632906e+00
6.7999999999997897e+01  4.2348072073737582e+00  3.7228669563320949e+01  3.1999994623412316e+01  3.1999999418437142e+01  6.1002330853459794e+00  4.3721085257260013e+00  2.7433757539645125e+01  3.1999992293576010e+01  3.1999999772866232e+01  6.1134326889916242e+00
6.8799999999998306e+01  4.2382981767202104e+00  3.7235835121704383e+01  3.1999994461735096e+01  3.1999999398330935e+01  6.0907590543721799e+00  4.3753753137754803e+00  2.7441134103740659e+01  3.1999992201232459e+01  3.1999999782182577e+01  6.1082614107641380e+00
6.9599999999998701e+01  4.2421475026748050e+00  3.7243931895201570e+01  3.1999994331737994e+01  3.1999999378772063e+01  6.0874837016040608e+00  4.3785661145230037e+00  2.7448743253793833e+01  3.1999992097206700e+01  3.1999999785571667e+01  6.1048555830156976e+00
7.0399999999999096e+01  4.2455505493846069e+00  3.7252463668043376e+01  3.1999994186284848e+01  3.1999999360041663e+01  6.0817798424942620e+00  4.3814318168463124e+00  2.7455828729004107e+01  3.1999991981120974e+01  3.1999999780274926e+01  6.0972005793257624e+00
7.1199999999999505e+01  4.2491340201735062e+00  3.7260983381044532e+01  3.1999994039382937e+01  3.1999999345191725e+01  6.0746217758795193e+00  4.3839624883454258e+00  2.7463641916825949e+01  3.1999991875808789e+01  3.1999999781369791e+01  6.0905753345678564e+00
7.1999999999999901e+01  4.2534999895287786e+00  3.7268924229894701e+01  3.1999993910030035e+01  3.1999999339499769e+01  6.0719948070240806e+00  4.3862082552386026e+00  2.7471563949694385e+01  3.1999991723498276e+01  3.1999999771004298e+01  6.0840959018733578e+00
7.2800000000000296e+01  4.2580954181675637e+00  3.7277568020884587e+01  3.1999993750617847e+01  3.1999999325503858e+01  6.0696839756043426e+00  4.3882175668627248e+00  2.7478867033474579e+01  3.1999991577930960e+01  3.1999999772294636e+01  6.0748670433500482e+00
7.3600000000000705e+01  4.2621798940032853e+00  3.7285981830326712e+01  3.1999993592987391e+01  3.1999999306262524e+01  6.0692972399966454e+00  4.3901393285946479e+00  2.7487128707222091e+01  3.1999991438557569e+01  3.1999999781965847e+01  6.0669081715446662e+00
7.4400000000001199e+01  4.2658060832707267e+00  3.7294074468357572e+01  3.1999993443030199e+01  3.1999999280070639e+01  6.0674924770855769e+00  4.3918750570332596e+00  2.7495141569679046e+01  3.1999991290263001e+01  3.1999999799474342e+01  6.0569751303918373e+00
7.5200000000001594e+01  4.2695977723855396e+00  3.7303244149656365e+01  3.1999993289794727e+01  3.1999999256655144e+01  6.0641947497990305e+00  4.3934014015388207e+00  2.7502887101794826e+01  3.1999991160486143e+01  3.1999999828932495e+01  6.0467899074222844e+00
7.6000000000002004e+01  4.2736641302961793e+00  3.7312460894257981e+01  3.1999993134491607e+01  3.1999999221459067e+01  6.0639092498836922e+00  4.3947710474441166e+00  2.7511021546088216e+01  3.1999991057928387e+01  3.1999999855902207e+01  6.0354128935734472e+00
7.6800000000002399e+01  4.2772130566073256e+00  3.7321564123742576e+01  3.1999993011337562e+01  3.1999999184460535e+01  6.0597509554330422e+00  4.3961439491809529e+00  2.7519388772126337e+01  3.1999990970464580e+01  3.1999999879492432e+01  6.0237868814116569e+00
7.7600000000002794e+01  4.2800949020561934e+00  3.7330520132862233e+01  3.1999992891566883e+01  3.1999999145759070e+01  6.0555105741963713e+00  4.3976127331998134e+00  2.7527668675448460e+01  3.1999990904014016e+01  3.1999999906000504e+01  6.0119885747052750e+00
7.8400000000003203e+01  4.2827448628984186e+00  3.7339743638066139e+01  3.1999992772479978e+01  3.1999999115577200e+01  6.0517314090690046e+00  4.3991126935074432e+00  2.7536057455304224e+01  3.1999990868744245e+01  3.1999999933545549e+01  5.9992801104851736e+00
7.9200000000003598e+01  4.2854241953751036e+00  3.7349100691312756e+01  3.1999992677735072e+01  3.1999999101373600e+01  6.0468143191368320e+00  4.4006321952769651e+00  2.7544713846014695e+01  3.1999990834064540e+01  3.1999999951393608e+01  5.9873558835701299e+00
8.0000000000003993e+01  4.2879874241923481e+00  3.7358643917353767e+01  3.1999992568429310e+01  3.1999999094201449e+01  6.0415364564036533e+00  4.4023092783284712e+00  2.7553175979402681e+01  3.1999990782573040e+01  3.1999999956344151e+01  5.9751479186687728e+00
8.0800000000004403e+01  4.2900657240135125e+00  3.7368382567974827e+01  3.1999992450615601e+01  3.1999999087074492e+01  6.0351320820735603e+00  4.4042924665193226e+00  2.7562037124032802e+01  3.1999990717333567e+01  3.1999999953319559e+01  5.9631914546983777e+00
8.1600000000004798e+01  4.2917199891231839e+00  3.7377979224807319e+01  3.1999992369411867e+01  3.1999999091474379e+01  6.0269429109589510e+00  4.4066012785563640e+00  2.7571227345290666e+01  3.1999990627781944e+01  3.1999999949298179e+01  5.9527716049473911e+00
8.2400000000005207e+01  4.2932376383125170e+00  3.7387719935179121e+01  3.1999992273177675e+01  3.1999999102734282e+01  6.0182362266644622e+00  4.4090664400530475e+00  2.7580186570928742e+01  3.1999990477426277e+01  3.1999999944203822e+01  5.9417237537617691e+00
