# time  total_activity  peak_activity  rms_radius  confined_frac  bary_x  bary_y  bary_z  r_conf  total_activity_proper  rms_radius_proper  confined_frac_proper  rms_radius_canon  confined_frac_canon  rms_radius_phantom  confined_frac_phantom  canon_mass_frac  min_chi
7.9999999999998703e+00  8.0078899223068856e+00  2.4569369823767315e-02  6.6417051770700537e+00  2.7272975190101045e-01  3.1937747323716948e+01  3.1999999999729891e+01  3.1999999999998629e+01  4.7999999999999998e+00  8.0077373586671605e+00  6.6419113172497024e+00  2.7412353297858782e-01  4.3461545902756598e+00  7.4402021873667235e-01  4.3977261911348347e+00  7.3807136582567423e-01  4.9352350784164495e-01  9.8966531005948077e-01
8.7999999999998604e+00  8.0134321440212322e+00  2.4546130733815747e-02  6.6417930341040323e+00  2.7263493377171844e-01  3.1940167382247449e+01  3.1999999999580211e+01  3.1999999999997254e+01  4.7999999999999998e+00  8.0132768021802416e+00  6.6419930525808173e+00  2.7241923953245528e-01  4.3488777646149046e+00  7.4374004710637809e-01  4.3953953223046156e+00  7.3859459400185579e-01  4.9369130245449178e-01  9.8966253810792448e-01
9.5999999999998398e+00  8.0181907262186449e+00  2.4521538709694507e-02  6.6419304191519908e+00  2.7264577016373059e-01  3.1941299086886389e+01  3.1999999999380933e+01  3.1999999999994529e+01  4.7999999999999998e+00  8.0180282226565289e+00  6.6421309253551479e+00  2.7242218589150036e-01  4.3516571984501500e+00  7.4350075375742908e-01  4.3931974211496883e+00  7.3905563201541147e-01  4.9371811424132339e-01  9.8966501963513720e-01
1.0399999999999800e+01  8.0236610112883753e+00  2.4529066097668958e-02  6.6423810824515055e+00  2.7265932507076435e-01  3.1942602532462363e+01  3.1999999999120170e+01  3.1999999999988876e+01  4.7999999999999998e+00  8.0234948863550333e+00  6.6425804268852238e+00  2.6950166057237157e-01  4.3550684363123100e+00  7.4333512979108851e-01  4.3913695357803446e+00  7.3936993317683175e-01  4.9375757900729489e-01  9.8967134707729842e-01
1.1199999999999800e+01  8.0309378684441608e+00  2.4562574914815768e-02  6.6440960614166151e+00  2.7264250693157360e-01  3.1945115089371498e+01  3.1999999998789892e+01  3.1999999999977373e+01  4.7999999999999998e+00  8.0307733775331656e+00  6.6442875584969885e+00  2.6948547358533026e-01  4.3614216077632664e+00  7.4316088507055400e-01  4.3905526559152799e+00  7.3951227925996377e-01  4.9391030169673006e-01  9.8967601848274800e-01
1.1999999999999799e+01  8.0393845256505188e+00  2.4576416280559760e-02  6.6480463578233797e+00  2.7306120815505142e-01  3.1947938338970832e+01  3.1999999998346457e+01  3.1999999999949896e+01  4.7999999999999998e+00  8.0392214777894608e+00  6.6482286587743884e+00  2.6942370717137970e-01  4.3725546073911961e+00  7.4287833780226731e-01  4.3919045456066064e+00  7.3945915252394512e-01  4.9407672808121322e-01  9.8967630457181688e-01
1.2799999999999800e+01  8.0478840349949561e+00  2.4553834360024777e-02  6.6546316467322395e+00  2.7296631405824789e-01  3.1949624623195945e+01  3.1999999997768256e+01  3.1999999999904244e+01  4.7999999999999998e+00  8.0477179174205045e+00  6.6548110553710424e+00  2.6932580301091885e-01  4.3887757778727812e+00  7.4252060103597373e-01  4.3963202264642964e+00  7.3927526360333051e-01  4.9411396379105127e-01  9.8967155570345022e-01
1.3599999999999801e+01  8.0571385842468644e+00  2.4527139887122740e-02  6.6647303453851947e+00  2.7283540955537700e-01  3.1950246437917606e+01  3.1999999997049315e+01  3.1999999999839449e+01  4.7999999999999998e+00  8.0569675659792352e+00  6.6649123395672696e+00  2.6918989197591753e-01  4.4110883262071088e+00  7.4210131146692648e-01  4.4053414936268425e+00  7.3896811361143755e-01  4.9403937905949252e-01  9.8966903337523338e-01
1.4399999999999700e+01  8.0686615077209289e+00  2.4533721731269869e-02  6.6789708090043511e+00  2.7265459397248709e-01  3.1950811110384077e+01  3.1999999996232326e+01  3.1999999999766416e+01  4.7999999999999998e+00  8.0684890410007331e+00  6.6791551501326429e+00  2.6900651767591133e-01  4.4383009683114389e+00  7.4168014972737961e-01  4.4219851399739190e+00  7.3842691343628730e-01  4.9394334585842009e-01  9.8967443801283062e-01
1.5199999999999701e+01  8.0822457383878969e+00  2.4564899853692708e-02  6.6969290411556432e+00  2.7243315061060880e-01  3.1951899515587463e+01  3.1999999994932370e+01  3.1999999999608331e+01  4.7999999999999998e+00  8.0820757869293409e+00  6.6971125811369223e+00  2.6878637095950264e-01  4.4687763207780336e+00  7.4131935611849664e-01  4.4464715710890816e+00  7.3764986594896798e-01  4.9387217597497812e-01  9.8968168536988732e-01
1.5999999999999700e+01  8.0958196192986591e+00  2.4578656419815832e-02  6.7173817655194608e+00  2.7220935638630389e-01  3.1952831984456832e+01  3.1999999992638916e+01  3.1999999999205791e+01  4.7999999999999998e+00  8.0956519500504154e+00  6.7175652682448215e+00  2.6856415167678044e-01  4.5011344174252477e+00  7.4105490010946840e-01  4.4762188062340318e+00  7.3721796123495009e-01  4.9375922961829971e-01  9.8968221499869491e-01
1.6799999999999802e+01  8.1087072250466008e+00  2.4558044653064281e-02  6.7402974069859960e+00  2.7198740524585802e-01  3.1952439652407421e+01  3.1999999988747220e+01  3.1999999998381099e+01  4.7999999999999998e+00  8.1085391200029555e+00  6.7404877872792177e+00  2.6834052291351213e-01  4.5344331592298825e+00  7.4084227851625684e-01  4.5120853795663498e+00  7.3713111346300020e-01  4.9349179103751867e-01  9.8967656245960456e-01
1.7600000000000001e+01  8.1215770836291696e+00  2.4533630148866888e-02  6.7658377095763678e+00  2.7175806754060350e-01  3.1951155164162660e+01  3.1999999981490813e+01  3.1999999996671036e+01  4.7999999999999998e+00  8.1214079249807973e+00  6.7660398401461403e+00  2.6810696887921109e-01  4.5692256904760322e+00  7.4102849058989340e-01  4.5538612742983098e+00  7.3610901013681640e-01  4.9312998930586022e-01  9.8967318376949132e-01
1.8400000000000102e+01  8.1348384162017311e+00  2.4540573553387245e-02  6.7931208361057003e+00  2.7152787040612242e-01  3.1950612140549744e+01  3.1999999967766268e+01  3.1999999993466169e+01  4.7999999999999998e+00  8.1346707569498200e+00  6.7933314551861335e+00  2.6787367599183176e-01  4.6064173869576441e+00  7.4117658150399823e-01  4.5978644106120230e+00  7.3559447124846900e-01  4.9284669974301609e-01  9.8967735532236578e-01
1.9200000000000198e+01  8.1488345119711170e+00  2.4570776911190546e-02  6.8226468451425033e+00  2.7128765510943603e-01  3.1951733071390507e+01  3.1999999943153572e+01  3.1999999987864992e+01  4.7999999999999998e+00  8.1486714774052462e+00  6.8228582394299835e+00  2.6763320131429380e-01  4.6483425547054500e+00  7.4128122720675582e-01  4.6430098480316691e+00  7.3558014994800580e-01  4.9270879002290940e-01  9.8968411769540698e-01
2.0000000000000298e+01  8.1630509743359809e+00  2.4585367653933834e-02  6.8552586428470379e+00  2.7104143345145182e-01  3.1953592040072181e+01  3.1999999900605324e+01  3.1999999978394502e+01  4.7999999999999998e+00  8.1628933799735393e+00  6.8554678755876468e+00  2.6738679689602479e-01  4.6958016476780564e+00  7.4134194134503750e-01  4.6908727219644160e+00  7.3469219627898097e-01  4.9261461478450108e-01  9.8968468740937310e-01
2.0800000000000502e+01  8.1768557251394878e+00  2.4568061106719778e-02  6.8906982804155783e+00  2.7080204352352444e-01  3.1954144271028571e+01  3.1999999833884090e+01  3.1999999964503061e+01  4.7999999999999998e+00  8.1767026954738409e+00  6.8909125050509932e+00  2.6714392519785685e-01  4.7446223647474248e+00  7.4185274447837390e-01  4.7450110692719480e+00  7.3372269615075503e-01  4.9240143473968673e-01  9.8967900440017476e-01
2.1600000000000598e+01  8.1908014495902002e+00  2.4545592500788697e-02  6.9289441386325832e+00  2.7055720457241356e-01  3.1953896221238562e+01  3.1999999741380673e+01  3.1999999948042870e+01  4.7999999999999998e+00  8.1906538679837446e+00  6.9291680266191609e+00  2.6689301500336765e-01  4.7946031109135054e+00  7.4142090779320124e-01  4.8056543244091232e+00  7.3359114996628672e-01  4.9212225196311771e-01  9.8967514392868050e-01
2.2400000000000698e+01  8.2054785884880062e+00  2.4549415916127287e-02  6.9699227907179893e+00  2.7029698567770838e-01  3.1954631144977196e+01  3.1999999636458782e+01  3.1999999933535914e+01  4.7999999999999998e+00  8.2053395019198803e+00  6.9701519380174179e+00  2.6662768489777788e-01  4.8493784148201957e+00  7.4085093899387588e-01  4.8690530338681715e+00  7.3245535480136226e-01  4.9195111893122673e-01  9.8967733392975143e-01
2.3200000000000799e+01  8.2209987726466274e+00  2.4573597358009142e-02  7.0142929502733491e+00  2.7001850726869397e-01  3.1956627669760358e+01  3.1999999530413923e+01  3.1999999923699754e+01  4.7999999999999998e+00  8.2208708336841774e+00  7.0145212553685985e+00  2.6634669949956719e-01  4.9108933462660946e+00  7.4108145175462092e-01  4.9350645196478817e+00  7.3159326567459759e-01  4.9191272955733956e-01  9.8968102015460968e-01
2.4000000000000998e+01  8.2358502055785117e+00  2.4585473702504392e-02  7.0608530016615827e+00  2.7155119768980834e-01  3.1958970187143706e+01  3.1999999417029287e+01  3.1999999915621242e+01  4.7999999999999998e+00  8.2357332590182324e+00  7.0610793456234822e+00  2.6608833181135250e-01  4.9749548876879448e+00  7.4052129683326862e-01  5.0040441604430272e+00  7.3035668650694452e-01  4.9189597428719839e-01  9.8967989568576054e-01
2.4800000000001098e+01  8.2493221365886384e+00  2.4571137221778047e-02  7.1084440693937196e+00  2.7133094422290721e-01  3.1961115504551184e+01  3.1999999283469162e+01  3.1999999903062967e+01  4.7999999999999998e+00  8.2492131935407276e+00  7.1086708301358978e+00  2.6586471479525520e-01  5.0395213544714972e+00  7.3973081011034536e-01  5.0747591832692445e+00  7.2969835038264852e-01  4.9186093965244349e-01  9.8967436799040598e-01
2.5600000000001199e+01  8.2628284289813418e+00  2.4552618548105816e-02  7.1579790851854295e+00  2.7258657066846725e-01  3.1963713485822577e+01  3.1999999128302271e+01  3.1999999883474874e+01  4.7999999999999998e+00  8.2627246661855338e+00  7.1582055052008569e+00  2.6563175688031671e-01  5.1091962894450358e+00  7.3889544283134811e-01  5.1458944919132916e+00  7.2920256240450110e-01  4.9190039562317611e-01  9.8967065158500445e-01
2.6400000000001299e+01  8.2778849994663908e+00  2.4555860576775029e-02  7.2116229110507462e+00  2.7192676374286484e-01  3.1967930596847498e+01  3.1999998959779756e+01  3.1999999861624069e+01  4.7999999999999998e+00  8.2777867708772153e+00  7.2118417554363496e+00  2.6535214591635264e-01  5.1893049792479138e+00  7.3774586108776419e-01  5.2178034356018168e+00  7.2880194335824411e-01  4.9210300576895316e-01  9.8967199782408899e-01
2.7200000000001499e+01  8.2929810724999840e+00  2.4576163866731181e-02  7.2674773951092950e+00  2.7107686154140076e-01  3.1973054446643481e+01  3.1999998787242177e+01  3.1999999845237532e+01  4.7999999999999998e+00  8.2928906982115080e+00  7.2676840397286631e+00  2.6508121726475936e-01  5.2736337361378043e+00  7.3666624373995382e-01  5.2909124424718410e+00  7.2801317071694349e-01  4.9237631022658018e-01  9.8967460485462444e-01
2.8000000000001599e+01  8.3068894669095972e+00  2.4586851279645085e-02  7.3236937569450209e+00  2.7037210198201383e-01  3.1978118575103920e+01  3.1999998618762163e+01  3.1999999837990849e+01  4.7999999999999998e+00  8.3068082153992968e+00  7.3238885221540642e+00  2.7026239484220838e-01  5.3575667488386962e+00  7.3532457269400242e-01  5.3648355294881984e+00  7.2816338333270503e-01  4.9264347785279222e-01  9.8967325820993057e-01
2.8800000000001699e+01  8.3203044987303514e+00  2.4576044110981039e-02  7.3809106587146855e+00  2.6757413940530717e-01  3.1983175576999852e+01  3.1999998458727458e+01  3.1999999837507985e+01  4.7999999999999998e+00  8.3202318172705834e+00  7.3810944107192640e+00  2.7047475735921722e-01  5.4440164005004359e+00  7.3471625170522803e-01  5.4387188440660017e+00  7.2776495142495545e-01  4.9292685377166778e-01  9.8966822292718803e-01
2.9600000000001799e+01  8.3335384261345560e+00  2.4561009966693401e-02  7.4396161948163630e+00  2.6448327449075665e-01  3.1988557089411888e+01  3.1999998307337307e+01  3.1999999838837279e+01  4.7999999999999998e+00  8.3334740979936388e+00  7.4397881160975325e+00  2.7077443639620652e-01  5.5345656396714258e+00  7.3356138891714839e-01  5.5120087479915547e+00  7.2787954578715919e-01  4.9322081884564395e-01  9.8966431240543673e-01
3.0400000000001999e+01  8.3459599624395437e+00  2.4563109483864923e-02  7.4985476737522312e+00  2.6429319674180068e-01  3.1993919081884371e+01  3.1999998165592515e+01  3.1999999837881450e+01  4.7999999999999998e+00  8.3459054889018844e+00  7.4987077463000640e+00  2.7091858719686573e-01  5.6246854150300729e+00  7.3258988591017604e-01  5.5855996881810528e+00  7.2822121391115691e-01  4.9347467015213586e-01  9.8966430246530357e-01
3.1200000000002099e+01  8.3573635393843286e+00  2.4579691183453718e-02  7.5561742460731631e+00  2.6414539434038703e-01  3.1999249343143457e+01  3.1999998034062354e+01  3.1999999833038459e+01  4.7999999999999998e+00  8.3573208490213702e+00  7.5563223632160899e+00  2.6749802074912032e-01  5.7113718442310528e+00  7.3190448688587550e-01  5.6587699877323026e+00  7.2813233749299933e-01  4.9369611824573151e-01  9.8966557288419177e-01
3.2000000000002203e+01  8.3682728310348580e+00  2.4589632337763671e-02  7.6129821016392256e+00  2.6401852224024508e-01  3.2004611010553432e+01  3.1999997914549173e+01  3.1999999826197158e+01  4.7999999999999998e+00  8.3682419022926489e+00  7.6131184918465280e+00  2.6735955310236659e-01  5.7959301921895001e+00  7.3131080204828924e-01  5.7316022103240050e+00  7.2806105598716730e-01  4.9391569935384966e-01  9.8966386481263868e-01
3.2800000000002001e+01  8.3788595790863525e+00  2.4582233716178622e-02  7.6692764690298691e+00  2.6389672213222504e-01  3.2010149476078332e+01  3.1999997804731716e+01  3.1999999821426570e+01  4.7999999999999998e+00  8.3788385733447548e+00  7.6694010675357429e+00  2.6722462416523329e-01  5.8812670036783494e+00  7.3064610495493143e-01  5.8018980484345768e+00  7.2760127406455899e-01  4.9412981373393222e-01  9.8965918987639701e-01
3.3600000000001899e+01  8.3886987236803421e+00  2.4570152742609180e-02  7.7247081742400585e+00  2.6379171391817646e-01  3.2015279574578045e+01  3.1999997704796730e+01  3.1999999822473605e+01  4.7999999999999998e+00  8.3886865165271018e+00  7.7248231048590874e+00  2.6660240855546702e-01  5.9651648510851354e+00  7.3005179218798877e-01  5.8709700142800516e+00  7.2800637983317940e-01  4.9426806619739072e-01  9.8965550529046209e-01
3.4400000000001697e+01  8.3975226178240199e+00  2.4571079924577022e-02  7.7777631613727971e+00  2.6900063427142529e-01  3.2020121979052007e+01  3.1999997611400627e+01  3.1999999826860712e+01  4.7999999999999998e+00  8.3975204740364244e+00  7.7778693338946869e+00  2.6661112921078739e-01  6.0444149310252513e+00  7.2971211053495721e-01  5.9379013827618721e+00  7.2705397524043269e-01  4.9431715780254465e-01  9.8965501497246555e-01
3.5200000000001602e+01  8.4058422560392572e+00  2.4584592699809310e-02  7.8280605140855268e+00  2.6938446319879461e-01  3.2024704508765012e+01  3.1999997525516182e+01  3.1999999830638274e+01  4.7999999999999998e+00  8.4058522170310219e+00  7.8281588245289910e+00  2.6640143883213346e-01  6.1170685658908734e+00  7.2980565476582437e-01  6.0041524768966044e+00  7.2735425507039753e-01  4.9432286856232338e-01  9.8965568369069079e-01
3.6000000000001400e+01  8.4139431164351990e+00  2.4594158974068584e-02  7.8752624931633264e+00  2.6986995077586684e-01  3.2029251795236164e+01  3.1999997445103233e+01  3.1999999829890907e+01  4.7999999999999998e+00  8.4139654096451828e+00  7.8753534639696525e+00  2.6775607220101549e-01  6.1847140586354366e+00  7.2975610181711648e-01  6.0671141082179405e+00  7.2657740599826037e-01  4.9433052563241309e-01  9.8965408895107099e-01
3.6800000000001198e+01  8.4218272015140094e+00  2.4589554346817758e-02  7.9208214754043560e+00  2.7017713657583720e-01  3.2033630570221071e+01  3.1999997369326444e+01  3.1999999824711967e+01  4.7999999999999998e+00  8.4218600771257464e+00  7.9209064349906626e+00  2.6771182037477426e-01  6.2502973116470155e+00  7.2970209690316390e-01  6.1275384603528256e+00  7.2664940111178455e-01  4.9429630586182927e-01  9.8964979358619520e-01
3.7600000000001103e+01  8.4291177572493137e+00  2.4579501516202230e-02  7.9629400800789476e+00  2.6870138217347866e-01  3.2037113854230839e+01  3.1999997294864102e+01  3.1999999815094011e+01  4.7999999999999998e+00  8.4291597807268825e+00  7.9630232122440647e+00  2.6921019235102139e-01  6.3100279601477487e+00  7.2978384462142221e-01  6.1848484357052040e+00  7.2615933528160981e-01  4.9414085640170746e-01  9.8964593071576401e-01
3.8400000000000901e+01  8.4366706440849732e+00  2.4579109951449345e-02  8.0032987808985716e+00  2.6867350647249783e-01  3.2039995637759965e+01  3.1999997219838804e+01  3.1999999804163792e+01  4.7999999999999998e+00  8.4367224192833508e+00  8.0033825650315915e+00  2.6917088466721001e-01  6.3657880303308465e+00  7.2913336874706258e-01  6.2415926788932676e+00  7.2576872987066654e-01  4.9388602921056335e-01  9.8964461876859255e-01
3.9200000000000799e+01  8.4441765783101737e+00  2.4590057909445281e-02  8.0390573797818643e+00  2.6681146850024084e-01  3.2043003076658920e+01  3.1999997146993699e+01  3.1999999794980429e+01  4.7999999999999998e+00  8.4442393778555047e+00  8.0391413879181730e+00  2.6914392840623846e-01  6.4132707533268354e+00  7.2945459561234050e-01  6.2942377735229806e+00  7.2531867100994951e-01  4.9363759424340647e-01  9.8964445127210554e-01
4.0000000000000597e+01  8.4518926454516325e+00  2.4599272375938317e-02  8.0720375320903432e+00  2.6679397426347895e-01  3.2046137725426355e+01  3.1999997080583178e+01  3.1999999789414666e+01  4.7999999999999998e+00  8.4519665836106075e+00  8.0721217276128847e+00  2.6911606718427866e-01  6.4568862384427366e+00  7.2973868238291262e-01  6.3429855171086951e+00  7.2491165903353461e-01  4.9343221870788456e-01  9.8964304390515245e-01
4.0800000000000502e+01  8.4591443365258563e+00  2.4596601534479477e-02  8.1017170483276733e+00  2.6678704661789993e-01  3.2049221567787143e+01  3.1999997011851626e+01  3.1999999784644505e+01  4.7999999999999998e+00  8.4592283029473698e+00  8.1018022575698261e+00  2.6909840986658751e-01  6.4963931424777215e+00  7.3002230255453493e-01  6.3869913043148214e+00  7.2497556866636359e-01  4.9320907107073558e-01  9.8963943708193525e-01
4.1600000000000300e+01  8.4652414547553168e+00  2.4587762958745134e-02  8.1268613365509559e+00  2.6681082127570566e-01  3.2051625062722202e+01  3.1999996942201722e+01  3.1999999779398792e+01  4.7999999999999998e+00  8.4653347395574023e+00  8.1269508856904853e+00  2.6911132226882178e-01  6.5285567240158908e+00  7.3041572134149968e-01  6.4261432201150646e+00  7.2421409659710823e-01  4.9292235272023982e-01  9.8963526242156408e-01
4.2400000000000098e+01  8.4708484380206386e+00  2.4586123014249679e-02  8.1483579428177180e+00  2.6633697081306318e-01  3.2053989328815867e+01  3.1999996872401461e+01  3.1999999773758482e+01  4.7999999999999998e+00  8.4709520737674016e+00  8.1484522502156658e+00  2.6914203382993679e-01  6.5570972598636557e+00  7.3082891689714513e-01  6.4594095142034362e+00  7.2328761497649463e-01  4.9265740720615547e-01  9.8963306135160511e-01
4.3200000000000003e+01  8.4769838607973007e+00  2.4594967414928840e-02  8.1662715987504377e+00  2.6636918968529033e-01  3.2057336600367677e+01  3.1999996794866629e+01  3.1999999766507329e+01  4.7999999999999998e+00  8.4770996962068139e+00  8.1663668871750659e+00  2.6902237614480329e-01  6.5815424446775852e+00  7.3112967384544136e-01  6.4870174478836349e+00  7.2350148959926619e-01  4.9249477056264473e-01  9.8963257126066007e-01
4.3999999999999801e+01  8.4835578494945363e+00  2.4603649669245026e-02  8.1806796000420761e+00  2.6648417375741240e-01  3.2061501799764898e+01  3.1999996720209783e+01  3.1999999760328588e+01  4.7999999999999998e+00  8.4836866274814220e+00  8.1807730477866869e+00  2.6903470951261449e-01  6.6014854684996491e+00  7.3132192706004495e-01  6.5100052347661048e+00  7.2295035053410872e-01  4.9240926775269583e-01  9.8963106306706949e-01
4.4799999999999699e+01  8.4893404947354778e+00  2.4602071394893611e-02  8.1913714293127899e+00  2.6637162860940039e-01  3.2065716162638246e+01  3.1999996638582232e+01  3.1999999753786678e+01  4.7999999999999998e+00  8.4894814631370554e+00  8.1914636146593569e+00  2.6914541637931233e-01  6.6167056593365219e+00  7.3154304770947276e-01  6.5275950426522913e+00  7.2292341914368174e-01  4.9231436551290780e-01  9.8962733278513160e-01
4.5599999999999497e+01  8.4938758185405696e+00  2.4593919824485121e-02  8.1973392059610752e+00  2.6781324640098997e-01  3.2069438498460713e+01  3.1999996551740345e+01  3.1999999747483319e+01  4.7999999999999998e+00  8.4940279480647973e+00  8.1974330964148621e+00  2.6921280205225123e-01  6.6237936658505072e+00  7.3185449486577503e-01  6.5410131547503045e+00  7.2296945191545736e-01  4.9217970083328949e-01  9.8962293934202705e-01
4.6399999999999302e+01  8.4985774283380771e+00  2.4591297133950023e-02  8.1995431177574467e+00  2.6788573004639771e-01  3.2073795945857078e+01  3.1999996466668392e+01  3.1999999744133145e+01  4.7999999999999998e+00  8.4987408642766606e+00  8.1996369446061390e+00  2.6725761296647083e-01  6.6277839767267883e+00  7.3291348375440191e-01  6.5477129031517727e+00  7.2354078151435197e-01  4.9213729284461660e-01  9.8962022429575991e-01
4.7199999999999200e+01  8.5041323906326376e+00  2.4598430281204845e-02  8.1990595107535551e+00  2.6943256584992809e-01  3.2079638115130820e+01  3.1999996376305855e+01  3.1999999739982076e+01  4.7999999999999998e+00  8.5043081867259289e+00  8.1991476846272970e+00  2.6729556226631140e-01  6.6315067409817985e+00  7.3287118352863512e-01  6.5470560725397657e+00  7.2329216713281019e-01  4.9223091336144037e-01  9.8961974208092440e-01
4.7999999999998998e+01  8.5100478726802642e+00  2.4606362031610984e-02  8.1960214892842362e+00  2.6947436240330236e-01  3.2086079237715886e+01  3.1999996282680534e+01  3.1999999736053212e+01  4.7999999999999998e+00  8.5102363694238896e+00  8.1961021113898074e+00  2.6998734234236360e-01  6.6314861646801253e+00  7.3256293768445313e-01  6.5433593341481311e+00  7.2359758347530223e-01  4.9238274785505443e-01  9.8961889522722035e-01
4.8799999999998903e+01  8.5149669828310124e+00  2.4605309987947931e-02  8.1888007047590765e+00  2.6954485243765713e-01  3.2092497087252781e+01  3.1999996191769231e+01  3.1999999732352201e+01  4.7999999999999998e+00  8.5151677155462657e+00  8.1888744556161210e+00  2.6988153285692340e-01  6.6260556955374348e+00  7.3252062384293337e-01  6.5340565784349280e+00  7.2456310311202987e-01  4.9251383307158209e-01  9.8961537736929173e-01
4.9599999999998701e+01  8.5191499845735610e+00  2.4597713715027641e-02  8.1781778838467076e+00  2.6948947871392220e-01  3.2098785215570864e+01  3.1999996091855426e+01  3.1999999727616505e+01  4.7999999999999998e+00  8.5193626945840499e+00  8.1782460365054206e+00  2.7065619840244487e-01  6.6148028378650645e+00  7.3210806163846354e-01  6.5216428753532254e+00  7.2500210969859480e-01  4.9263145175854106e-01  9.8961086922256003e-01
